num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S002826;26/01/2024;20:00:00;CALL. RICARDO DAMAS / CALL. NESTARES;41;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.273.379;4.470.782.773;N;NULL
2024S002826;26/01/2024;20:00:00;CALL. RICARDO DAMAS / CALL. NESTARES;41;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.273.379;4.470.782.773;N;NULL
2024S002828;26/01/2024;18:46:00;AUTOV. M-30, 10NL70;10NL70;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442.732.819;4.471.679.553;N;NULL
2024S002828;26/01/2024;18:46:00;AUTOV. M-30, 10NL70;10NL70;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442.732.819;4.471.679.553;N;NULL
2024S002828;26/01/2024;18:46:00;AUTOV. M-30, 10NL70;10NL70;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;442.732.819;4.471.679.553;N;NULL
2024S002828;26/01/2024;18:46:00;AUTOV. M-30, 10NL70;10NL70;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;442.732.819;4.471.679.553;N;NULL
2024S002828;26/01/2024;18:46:00;AUTOV. M-30, 10NL70;10NL70;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;NULL;NULL;442.732.819;4.471.679.553;N;NULL
2024S002829;26/01/2024;19:37:00;CALL. CANDILEJAS, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443.857.586;4.470.707.564;N;NULL
2024S002829;26/01/2024;19:37:00;CALL. CANDILEJAS, 32;32;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.857.586;4.470.707.564;N;NULL
2024S002831;26/01/2024;20:20:00;CALL. VALLE DE TOBALINA, 3;3;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439.225.128;4.465.025.905;S;NULL
2024S002831;26/01/2024;20:20:00;CALL. VALLE DE TOBALINA, 3;3;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.225.128;4.465.025.905;N;NULL
2024S002831;26/01/2024;20:20:00;CALL. VALLE DE TOBALINA, 3;3;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439.225.128;4.465.025.905;N;NULL
2024S002833;26/01/2024;20:50:00;AVDA. RAMON Y CAJAL / CALL. PADRE CLARET;91;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443.541.444;4.478.182.774;N;NULL
2024S002833;26/01/2024;20:50:00;AVDA. RAMON Y CAJAL / CALL. PADRE CLARET;91;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;443.541.444;4.478.182.774;N;NULL
2024S002833;26/01/2024;20:50:00;AVDA. RAMON Y CAJAL / CALL. PADRE CLARET;91;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;443.541.444;4.478.182.774;N;NULL
2024S002834;26/01/2024;20:15:00;AVDA. RAMON Y CAJAL, 60;60;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;443.257.213;4.478.192.020;S;NULL
2024S002834;26/01/2024;20:15:00;AVDA. RAMON Y CAJAL, 60;60;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443.257.213;4.478.192.020;N;NULL
2024S002860;26/01/2024;16:00:00;PASEO. ERMITA DEL SANTO, 16;16;10;LATINA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;438.633.998;4.473.688.551;N;NULL
2024S002860;26/01/2024;16:00:00;PASEO. ERMITA DEL SANTO, 16;16;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.633.998;4.473.688.551;N;NULL
2024S002861;26/01/2024;21:10:00;PASEO. LA HABANA, 196;196;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442.322.952;4.479.289.759;S;NULL
2024S002861;26/01/2024;21:10:00;PASEO. LA HABANA, 196;196;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.322.952;4.479.289.759;N;NULL
2024S002862;26/01/2024;19:30:00;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;62C;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442.203.504;4.467.329.272;N;NULL
2024S002862;26/01/2024;19:30:00;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;62C;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442.203.504;4.467.329.272;N;NULL
2024S002862;26/01/2024;19:30:00;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;62C;17;VILLAVERDE;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442.203.504;4.467.329.272;N;NULL
2024S002862;26/01/2024;19:30:00;AVDA. LOS ROSALES / CALL. CONCEPCION DE LA OLIVA;62C;17;VILLAVERDE;Alcance;Despejado;Turismo;Peatón;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;442.203.504;4.467.329.272;N;NULL
2024S002864;26/01/2024;21:30:00;CALL. CAPITAN DE LA GANDARA / CALL. FERREIRA;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438.082.762;4.471.108.632;S;NULL
2024S002864;26/01/2024;21:30:00;CALL. CAPITAN DE LA GANDARA / CALL. FERREIRA;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.082.762;4.471.108.632;N;NULL
2024S002864;26/01/2024;21:30:00;CALL. CAPITAN DE LA GANDARA / CALL. FERREIRA;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.082.762;4.471.108.632;N;NULL
2024S002865;26/01/2024;20:20:00;CALL. CAMINO VIEJO DE LEGANES, 141;141;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;438.128.617;4.470.647.168;N;NULL
2024S002865;26/01/2024;20:20:00;CALL. CAMINO VIEJO DE LEGANES, 141;141;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Peatón;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.128.617;4.470.647.168;N;NULL
2024S002866;26/01/2024;21:45:00;CALL. JAVIER DE MIGUEL, 26;26;13;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;443.854.157;4.471.034.257;N;NULL
2024S002866;26/01/2024;21:45:00;CALL. JAVIER DE MIGUEL, 26;26;13;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;1;Atención en urgencias sin posterior ingreso;443.854.157;4.471.034.257;N;NULL
2024S002896;26/01/2024;22:58:00;CUSTA. SAN VICENTE / CALL. ARRIAZA;20;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.331.898;4.474.694.672;N;NULL
2024S002896;26/01/2024;22:58:00;CUSTA. SAN VICENTE / CALL. ARRIAZA;20;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439.331.898;4.474.694.672;N;NULL
2024S002896;26/01/2024;22:58:00;CUSTA. SAN VICENTE / CALL. ARRIAZA;20;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;439.331.898;4.474.694.672;N;NULL
2024S002908;26/01/2024;22:05:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;112;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;438.479.058;4.471.610.658;N;NULL
2024S002908;26/01/2024;22:05:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;112;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;438.479.058;4.471.610.658;N;NULL
2024S002908;26/01/2024;22:05:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;112;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;438.479.058;4.471.610.658;N;NULL
2024S002908;26/01/2024;22:05:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;112;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.479.058;4.471.610.658;N;NULL
2024S002908;26/01/2024;22:05:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;112;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.479.058;4.471.610.658;N;NULL
2024S002913;26/01/2024;23:10:00;CALL. AQUITANIA, 11;11;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;447.436.263;4.474.366.320;N;NULL
2024S002913;26/01/2024;23:10:00;CALL. AQUITANIA, 11;11;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447.436.263;4.474.366.320;N;NULL
2024S002913;26/01/2024;23:10:00;CALL. AQUITANIA, 11;11;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;447.436.263;4.474.366.320;N;NULL
2024S002913;26/01/2024;23:10:00;CALL. AQUITANIA, 11;11;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;De 45 a 49 años;Mujer;NULL;NULL;447.436.263;4.474.366.320;N;NULL
2024S002920;26/01/2024;19:40:00;CALL. ABELLA, 3;3;11;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436.011.176;4.469.176.855;N;NULL
2024S002920;26/01/2024;19:40:00;CALL. ABELLA, 3;3;11;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436.011.176;4.469.176.855;N;NULL
2024S002920;26/01/2024;19:40:00;CALL. ABELLA, 3;3;11;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436.011.176;4.469.176.855;N;NULL
2024S002922;26/01/2024;22:50:00;AVENIDA DE LA DEMOCRACIA 50;50;19;VICÁLVARO;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447.605.572;4.471.709.980;N;NULL
2024S002922;26/01/2024;22:50:00;AVENIDA DE LA DEMOCRACIA 50;50;19;VICÁLVARO;Otro;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447.605.572;4.471.709.980;N;NULL
2024S002923;27/01/2024;1:12:00;AVDA. SANTO DOMINGO DE LA CALZADA / AVDA. CAMINO DE SANTIAGO;1;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443.192.494;4.484.356.468;S;NULL
2024S002968;27/01/2024;2:01:00;AUTOV. M-30, TÚNEL BYPASS 11XC98;11XC98;2;ARGANZUELA;Solo salida de la vía;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;4;Fallecido 24 horas;442.010.314;4.471.181.032;N;NULL
2024S002968;27/01/2024;2:01:00;AUTOV. M-30, TÚNEL BYPASS 11XC98;11XC98;2;ARGANZUELA;Solo salida de la vía;Despejado;Motocicleta hasta 125cc;Pasajero;De 35 a 39 años;Mujer;3;Ingreso superior a 24 horas;442.010.314;4.471.181.032;N;NULL
2024S002987;27/01/2024;0:14:00;CALL. GARCIA MIRANDA / CALL. MARTINEZ DE LA RIVA;12;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;443.663.556;4.470.550.401;N;NULL
2024S003020;27/01/2024;3:00:00;PASEO. RECOLETOS / CALL. ALCALA;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.163.235;4.474.560.142;N;NULL
2024S003020;27/01/2024;3:00:00;PASEO. RECOLETOS / CALL. ALCALA;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.163.235;4.474.560.142;N;NULL
2024S003021;27/01/2024;1:12:00;AVDA. CAMINO DE SANTIAGO / CALL. PALAS DE REY;25;8;FUENCARRAL-EL PARDO;Solo salida de la vía;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443.192.792;4.484.355.574;S;NULL
2024S003023;27/01/2024;2:10:00;CALL. VALLE DE TOBALINA, 4;4;17;VILLAVERDE;Solo salida de la vía;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439.225.051;4.464.934.640;N;NULL
2024S003023;27/01/2024;2:10:00;CALL. VALLE DE TOBALINA, 4;4;17;VILLAVERDE;Solo salida de la vía;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.225.051;4.464.934.640;N;NULL
2024S003043;27/01/2024;3:30:00;AVDA. ALBUFERA / CALL. PUERTO DE CANFRANC;55;13;PUENTE DE VALLECAS;Colisión frontal;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;443.607.655;4.471.902.158;N;NULL
2024S003043;27/01/2024;3:30:00;AVDA. ALBUFERA / CALL. PUERTO DE CANFRANC;55;13;PUENTE DE VALLECAS;Colisión frontal;NULL;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;443.607.655;4.471.902.158;N;NULL
2024S003047;27/01/2024;5:25:00;CALL. TEMBLEQUE, 72;72;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;435.450.426;4.471.854.271;S;NULL
2024S003047;27/01/2024;5:25:00;CALL. TEMBLEQUE, 72;72;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435.450.426;4.471.854.271;N;NULL
2024S003047;27/01/2024;5:25:00;CALL. TEMBLEQUE, 72;72;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435.450.426;4.471.854.271;N;NULL
2024S003047;27/01/2024;5:25:00;CALL. TEMBLEQUE, 72;72;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435.450.426;4.471.854.271;N;NULL
2024S003048;27/01/2024;5:45:00;CALL. CARRANZA / GTA. RUIZ JIMENEZ;22;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.146.115;4.475.676.001;S;NULL
2024S003049;27/01/2024;4:40:00;CALL. CONDE DE PEÑALVER / CALL. JUAN BRAVO;78;4;SALAMANCA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442.744.227;4.475.954.303;N;NULL
2024S003049;27/01/2024;4:40:00;CALL. CONDE DE PEÑALVER / CALL. JUAN BRAVO;78;4;SALAMANCA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.744.227;4.475.954.303;N;NULL
2024S003055;27/01/2024;6:00:00;CALL. RESINA / CALL. SAN DALMACIO;5;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440.897.774;4.465.289.741;N;NULL
2024S003055;27/01/2024;6:00:00;CALL. RESINA / CALL. SAN DALMACIO;5;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.897.774;4.465.289.741;N;NULL
2024S003065;27/01/2024;8:15:00;AVDA. ABRANTES / CALL. FRANCISCO PAINO;43;11;CARABANCHEL;Otro;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438.261.263;4.470.357.346;N;NULL
2024S003065;27/01/2024;8:15:00;AVDA. ABRANTES / CALL. FRANCISCO PAINO;43;11;CARABANCHEL;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;438.261.263;4.470.357.346;N;NULL
2024S003066;27/01/2024;9:00:00;AVDA. ALBUFERA / AVDA. MIGUEL HERNANDEZ;302;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;446.006.239;4.470.741.340;N;NULL
2024S003066;27/01/2024;9:00:00;AVDA. ALBUFERA / AVDA. MIGUEL HERNANDEZ;302;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;446.006.239;4.470.741.340;N;NULL
2024S003067;26/01/2024;13:15:00;CALL. ALTO DEL RETIRO, 1;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;449.040.389;4.468.906.109;N;NULL
2024S003067;26/01/2024;13:15:00;CALL. ALTO DEL RETIRO, 1;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;449.040.389;4.468.906.109;N;NULL
2024S003069;26/01/2024;10:50:00;AVDA. PARTENON, 5;5;21;BARAJAS;Alcance;Despejado;Otros vehículos con motor;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.779.248;4.479.416.067;N;NULL
2024S003069;26/01/2024;10:50:00;AVDA. PARTENON, 5;5;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;447.779.248;4.479.416.067;N;NULL
2024S003070;27/01/2024;10:15:00;CALL. ALCALA / CALL. HERMANOS DE PABLO;369;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;445.363.701;4.476.246.325;N;NULL
2024S003070;27/01/2024;10:15:00;CALL. ALCALA / CALL. HERMANOS DE PABLO;369;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445.363.701;4.476.246.325;N;NULL
2024S003082;27/01/2024;10:40:00;AUTOV. M-607, +01300S;+01300S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441.507.468;4.486.519.847;N;NULL
2024S003083;27/01/2024;11:20:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;103;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.478.524;4.471.610.204;N;NULL
2024S003083;27/01/2024;11:20:00;CALL. GENERAL RICARDOS / CALL. EL TOBOSO;103;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438.478.524;4.471.610.204;N;NULL
2024S003085;27/01/2024;13:00:00;CALL. CARLOS MARTIN ALVAREZ / CALL. SIERRA DE ALQUIFE;58;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;443.570.970;4.471.005.569;N;NULL
2024S003085;27/01/2024;13:00:00;CALL. CARLOS MARTIN ALVAREZ / CALL. SIERRA DE ALQUIFE;58;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.570.970;4.471.005.569;N;NULL
2024S003087;27/01/2024;13:13:00;CALL. VICTOR DE LA SERNA / AVDA. RAMON Y CAJAL;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442.818.938;4.478.127.263;N;NULL
2024S003087;27/01/2024;13:13:00;CALL. VICTOR DE LA SERNA / AVDA. RAMON Y CAJAL;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.818.938;4.478.127.263;N;NULL
2024S003087;27/01/2024;13:13:00;CALL. VICTOR DE LA SERNA / AVDA. RAMON Y CAJAL;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442.818.938;4.478.127.263;N;NULL
2024S003088;26/01/2024;12:04:00;CALL. ANTONIO DE LEYVA, 6;6;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.294.766;4.472.009.714;N;NULL
2024S003088;26/01/2024;12:04:00;CALL. ANTONIO DE LEYVA, 6;6;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;439.294.766;4.472.009.714;N;NULL
2024S003089;27/01/2024;13:25:00;PLAZA. CORREGIDOR SANCHO DE CORDOBA, 1;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;444.622.518;4.473.241.944;N;NULL
2024S003089;27/01/2024;13:25:00;PLAZA. CORREGIDOR SANCHO DE CORDOBA, 1;1;14;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;444.622.518;4.473.241.944;N;NULL
2024S003090;27/01/2024;14:20:00;CALL. MENDEZ ALVARO, 88;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442.748.514;4.471.425.689;N;NULL
2024S003090;27/01/2024;14:20:00;CALL. MENDEZ ALVARO, 88;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442.748.514;4.471.425.689;N;NULL
2024S003090;27/01/2024;14:20:00;CALL. MENDEZ ALVARO, 88;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.748.514;4.471.425.689;S;NULL
2024S003090;27/01/2024;14:20:00;CALL. MENDEZ ALVARO, 88;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442.748.514;4.471.425.689;N;NULL
2024S003090;27/01/2024;14:20:00;CALL. MENDEZ ALVARO, 88;88;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442.748.514;4.471.425.689;N;NULL
2024S003100;27/01/2024;15:30:00;PASEO. CASTELLANA, 259B;259B;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441.814.290;4.480.957.412;N;NULL
2024S003113;27/01/2024;13:30:00;AVDA. PAZ / METRO. PUENTE DE VALLECAS;1100;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;443.244.389;4.472.209.764;N;NULL
2024S003113;27/01/2024;13:30:00;AVDA. PAZ / METRO. PUENTE DE VALLECAS;1100;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443.244.389;4.472.209.764;N;NULL
2024S003129;27/01/2024;16:22:00;CALL. ALCALA, 300;300;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;444.883.932;4.476.001.986;N;NULL
2024S003129;27/01/2024;16:22:00;CALL. ALCALA, 300;300;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;444.883.932;4.476.001.986;N;NULL
2024S003132;27/01/2024;18:15:00;M-50 KM ,KM 34 VIA SERVICIO;+03400E;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;449.946.014;4.466.243.349;N;NULL
2024S003132;27/01/2024;18:15:00;M-50 KM ,KM 34 VIA SERVICIO;+03400E;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;449.946.014;4.466.243.349;N;NULL
2024S003132;27/01/2024;18:15:00;M-50 KM ,KM 34 VIA SERVICIO;+03400E;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;1;Atención en urgencias sin posterior ingreso;449.946.014;4.466.243.349;N;NULL
2024S003132;27/01/2024;18:15:00;M-50 KM ,KM 34 VIA SERVICIO;+03400E;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449.946.014;4.466.243.349;N;NULL
